month,state,district,pincode,bio_age_5_17,bio_18p,enroll_18p,bio_rate_18p,low_anomaly,zero_anomaly
2025-09-01,assam,West Karbi Anglong,782450,1,0,10.0,0.0,True,True
2025-09-01,assam,West Karbi Anglong,782485,2,1,3.0,0.3333333333333333,False,False
2025-09-01,assam,West Karbi Anglong,782485,2,1,5.0,0.2,False,False
2025-09-01,assam,West Karbi Anglong,782486,160,522,8.0,65.25,False,False
2025-09-01,assam,West Karbi Anglong,782486,160,522,35.0,14.914285714285715,False,False
2025-09-01,dadra and nagar haveli and daman and diu,Dadra and Nagar Haveli,396230,35,56,1.0,56.0,False,False
2025-09-01,dadra and nagar haveli and daman and diu,Dadra and Nagar Haveli,396235,5,4,1.0,4.0,False,False
2025-09-01,dadra and nagar haveli and daman and diu,Daman,396210,14,13,2.0,6.5,False,False
2025-09-01,dadra and nagar haveli and daman and diu,Diu,362520,1,0,3.0,0.0,True,True
2025-09-01,goa,Bardez,403501,0,1,1.0,1.0,False,False
2025-09-01,goa,Bardez,403507,0,3,1.0,3.0,False,False
2025-09-01,goa,Bardez,403513,2,0,1.0,0.0,True,True
2025-09-01,goa,Bardez,403516,0,2,2.0,1.0,False,False
2025-09-01,goa,North Goa,403001,32,33,2.0,16.5,False,False
2025-09-01,goa,North Goa,403002,28,41,3.0,13.666666666666666,False,False
2025-09-01,goa,North Goa,403005,31,43,3.0,14.333333333333334,False,False
2025-09-01,goa,North Goa,403105,2,15,1.0,15.0,False,False
2025-09-01,goa,North Goa,403106,8,5,1.0,5.0,False,False
2025-09-01,goa,North Goa,403108,18,26,1.0,26.0,False,False
2025-09-01,goa,North Goa,403110,26,26,2.0,13.0,False,False
2025-09-01,goa,North Goa,403114,13,32,1.0,32.0,False,False
2025-09-01,goa,North Goa,403204,9,14,1.0,14.0,False,False
2025-09-01,goa,North Goa,403401,152,145,4.0,36.25,False,False
2025-09-01,goa,North Goa,403402,7,16,1.0,16.0,False,False
2025-09-01,goa,North Goa,403403,6,4,1.0,4.0,False,False
2025-09-01,goa,North Goa,403501,19,29,1.0,29.0,False,False
2025-09-01,goa,North Goa,403503,45,38,2.0,19.0,False,False
2025-09-01,goa,North Goa,403507,75,181,1.0,181.0,False,False
2025-09-01,goa,North Goa,403509,11,9,1.0,9.0,False,False
2025-09-01,goa,North Goa,403511,16,27,1.0,27.0,False,False
2025-09-01,goa,North Goa,403512,54,118,2.0,59.0,False,False
2025-09-01,goa,North Goa,403513,42,39,1.0,39.0,False,False
2025-09-01,goa,North Goa,403516,36,49,2.0,24.5,False,False
2025-09-01,goa,North Goa,403517,13,24,3.0,8.0,False,False
2025-09-01,goa,North Goa,403524,23,20,1.0,20.0,False,False
2025-09-01,goa,North Goa,403527,16,22,3.0,7.333333333333333,False,False
2025-09-01,goa,North Goa,403706,11,6,1.0,6.0,False,False
2025-09-01,goa,North Goa,403706,11,6,1.0,6.0,False,False
2025-09-01,goa,South Goa,403410,7,9,1.0,9.0,False,False
2025-09-01,goa,South Goa,403601,78,103,2.0,51.5,False,False
2025-09-01,goa,South Goa,403602,46,43,2.0,21.5,False,False
2025-09-01,goa,South Goa,403702,29,29,1.0,29.0,False,False
2025-09-01,goa,South Goa,403703,47,129,3.0,43.0,False,False
2025-09-01,goa,South Goa,403705,77,70,1.0,70.0,False,False
2025-09-01,goa,South Goa,403706,50,65,1.0,65.0,False,False
2025-09-01,goa,South Goa,403706,50,65,1.0,65.0,False,False
2025-09-01,goa,South Goa,403707,69,73,1.0,73.0,False,False
2025-09-01,goa,South Goa,403708,23,24,5.0,4.8,False,False
2025-09-01,goa,South Goa,403709,57,59,3.0,19.666666666666668,False,False
2025-09-01,goa,South Goa,403711,10,9,1.0,9.0,False,False
2025-09-01,goa,South Goa,403713,18,7,1.0,7.0,False,False
2025-09-01,goa,South Goa,403716,9,8,1.0,8.0,False,False
2025-09-01,goa,South Goa,403720,18,33,2.0,16.5,False,False
2025-09-01,goa,South Goa,403726,39,42,2.0,21.0,False,False
2025-09-01,goa,South Goa,403731,2,2,2.0,1.0,False,False
2025-09-01,goa,South Goa,403802,219,133,5.0,26.6,False,False
2025-09-01,ladakh,Leh,194101,39,23,5.0,4.6,False,False
2025-09-01,meghalaya,East Garo Hills,783134,0,2,4.0,0.5,False,False
2025-09-01,meghalaya,East Garo Hills,793106,1,0,1.0,0.0,True,True
2025-09-01,meghalaya,East Garo Hills,793106,1,0,15.0,0.0,True,True
2025-09-01,meghalaya,East Garo Hills,794002,1,0,18.0,0.0,True,True
2025-09-01,meghalaya,East Garo Hills,794002,1,0,38.0,0.0,True,True
2025-09-01,meghalaya,East Garo Hills,794108,2,3,2.0,1.5,False,False
2025-09-01,meghalaya,East Garo Hills,794108,2,3,8.0,0.375,False,False
2025-09-01,meghalaya,East Garo Hills,794110,49,99,69.0,1.434782608695652,False,False
2025-09-01,meghalaya,East Garo Hills,794110,49,99,4.0,24.75,False,False
2025-09-01,meghalaya,East Garo Hills,794111,48,103,114.0,0.9035087719298246,False,False
2025-09-01,meghalaya,East Jaintia Hills,793160,59,29,47.0,0.6170212765957447,False,False
2025-09-01,meghalaya,East Jaintia Hills,793200,80,34,121.0,0.2809917355371901,False,False
2025-09-01,meghalaya,East Khasi Hills,793001,67,83,23.0,3.608695652173913,False,False
2025-09-01,meghalaya,East Khasi Hills,793002,46,72,19.0,3.789473684210526,False,False
2025-09-01,meghalaya,East Khasi Hills,793003,15,38,3.0,12.666666666666666,False,False
2025-09-01,meghalaya,East Khasi Hills,793004,32,45,14.0,3.2142857142857144,False,False
2025-09-01,meghalaya,East Khasi Hills,793005,18,22,33.0,0.6666666666666666,False,False
2025-09-01,meghalaya,East Khasi Hills,793006,30,127,17.0,7.470588235294118,False,False
2025-09-01,meghalaya,East Khasi Hills,793007,15,59,1.0,59.0,False,False
2025-09-01,meghalaya,East Khasi Hills,793008,24,33,29.0,1.1379310344827587,False,False
2025-09-01,meghalaya,East Khasi Hills,793009,9,15,46.0,0.32608695652173914,False,False
2025-09-01,meghalaya,East Khasi Hills,793010,14,30,23.0,1.3043478260869565,False,False
2025-09-01,meghalaya,East Khasi Hills,793011,5,9,1.0,9.0,False,False
2025-09-01,meghalaya,East Khasi Hills,793012,13,21,39.0,0.5384615384615384,False,False
2025-09-01,meghalaya,East Khasi Hills,793014,19,33,8.0,4.125,False,False
2025-09-01,meghalaya,East Khasi Hills,793015,60,164,141.0,1.1631205673758864,False,False
2025-09-01,meghalaya,East Khasi Hills,793016,6,7,11.0,0.6363636363636364,False,False
2025-09-01,meghalaya,East Khasi Hills,793017,21,25,27.0,0.9259259259259259,False,False
2025-09-01,meghalaya,East Khasi Hills,793018,12,9,13.0,0.6923076923076923,False,False
2025-09-01,meghalaya,East Khasi Hills,793019,19,29,13.0,2.230769230769231,False,False
2025-09-01,meghalaya,East Khasi Hills,793021,29,43,22.0,1.9545454545454546,False,False
2025-09-01,meghalaya,East Khasi Hills,793022,13,9,30.0,0.3,False,False
2025-09-01,meghalaya,East Khasi Hills,793106,7,19,1.0,19.0,False,False
2025-09-01,meghalaya,East Khasi Hills,793106,7,19,15.0,1.2666666666666666,False,False
2025-09-01,meghalaya,East Khasi Hills,793107,3,11,4.0,2.75,False,False
2025-09-01,meghalaya,East Khasi Hills,793108,54,42,21.0,2.0,False,False
2025-09-01,meghalaya,East Khasi Hills,793109,3,6,2.0,3.0,False,False
2025-09-01,meghalaya,East Khasi Hills,793109,3,6,2.0,3.0,False,False
2025-09-01,meghalaya,East Khasi Hills,793110,74,71,120.0,0.5916666666666667,False,False
2025-09-01,meghalaya,East Khasi Hills,793111,47,39,42.0,0.9285714285714286,False,False
2025-09-01,meghalaya,East Khasi Hills,793112,11,26,15.0,1.7333333333333334,False,False
2025-09-01,meghalaya,East Khasi Hills,793113,41,47,6.0,7.833333333333333,False,False
2025-09-01,meghalaya,East Khasi Hills,793120,1,0,2.0,0.0,True,True
2025-09-01,meghalaya,East Khasi Hills,793120,1,0,2.0,0.0,True,True
2025-09-01,meghalaya,East Khasi Hills,793120,1,0,45.0,0.0,True,True
2025-09-01,meghalaya,East Khasi Hills,793121,57,65,161.0,0.40372670807453415,False,False
2025-09-01,meghalaya,Eastern West Khasi Hills,793120,1,3,2.0,1.5,False,False
2025-09-01,meghalaya,Eastern West Khasi Hills,793120,1,3,2.0,1.5,False,False
2025-09-01,meghalaya,Eastern West Khasi Hills,793120,1,3,45.0,0.06666666666666667,True,False
2025-09-01,meghalaya,Jaintia Hills,793200,0,4,121.0,0.03305785123966942,True,False
2025-09-01,meghalaya,North Garo Hills,783134,8,5,4.0,1.25,False,False
2025-09-01,meghalaya,North Garo Hills,794002,25,16,18.0,0.8888888888888888,False,False
2025-09-01,meghalaya,North Garo Hills,794002,25,16,38.0,0.42105263157894735,False,False
2025-09-01,meghalaya,North Garo Hills,794104,0,1,57.0,0.017543859649122806,True,False
2025-09-01,meghalaya,North Garo Hills,794108,24,7,2.0,3.5,False,False
2025-09-01,meghalaya,North Garo Hills,794108,24,7,8.0,0.875,False,False
2025-09-01,meghalaya,North Garo Hills,794110,15,7,69.0,0.10144927536231885,False,False
2025-09-01,meghalaya,North Garo Hills,794110,15,7,4.0,1.75,False,False
2025-09-01,meghalaya,North Garo Hills,794112,14,8,3.0,2.6666666666666665,False,False
2025-09-01,meghalaya,Ri Bhoi,781131,20,7,16.0,0.4375,False,False
2025-09-01,meghalaya,Ri Bhoi,793101,12,23,11.0,2.090909090909091,False,False
2025-09-01,meghalaya,Ri Bhoi,793102,80,62,64.0,0.96875,False,False
2025-09-01,meghalaya,Ri Bhoi,793103,86,46,52.0,0.8846153846153846,False,False
2025-09-01,meghalaya,Ri Bhoi,793104,8,0,6.0,0.0,True,True
2025-09-01,meghalaya,Ri Bhoi,793105,66,25,89.0,0.2808988764044944,False,False
2025-09-01,meghalaya,Ri Bhoi,793116,2,2,14.0,0.14285714285714285,False,False
2025-09-01,meghalaya,Ri Bhoi,793122,3,1,7.0,0.14285714285714285,False,False
2025-09-01,meghalaya,Ri Bhoi,793123,0,2,2.0,1.0,False,False
2025-09-01,meghalaya,South Garo Hills,794005,10,7,52.0,0.1346153846153846,False,False
2025-09-01,meghalaya,South Garo Hills,794005,10,7,4.0,1.75,False,False
2025-09-01,meghalaya,South Garo Hills,794102,21,8,40.0,0.2,False,False
2025-09-01,meghalaya,South Garo Hills,794103,27,20,52.0,0.38461538461538464,False,False
2025-09-01,meghalaya,South Garo Hills,794103,27,20,1.0,20.0,False,False
2025-09-01,meghalaya,South Garo Hills,794107,5,2,12.0,0.16666666666666666,False,False
2025-09-01,meghalaya,South Garo Hills,794114,2,11,10.0,1.1,False,False
2025-09-01,meghalaya,South West Garo Hills,794101,0,1,3.0,0.3333333333333333,False,False
2025-09-01,meghalaya,South West Garo Hills,794103,0,2,52.0,0.038461538461538464,True,False
2025-09-01,meghalaya,South West Garo Hills,794103,0,2,1.0,2.0,False,False
2025-09-01,meghalaya,South West Garo Hills,794105,60,78,36.0,2.1666666666666665,False,False
2025-09-01,meghalaya,South West Garo Hills,794105,60,78,23.0,3.391304347826087,False,False
2025-09-01,meghalaya,South West Garo Hills,794106,36,33,12.0,2.75,False,False
2025-09-01,meghalaya,South West Garo Hills,794115,84,57,56.0,1.0178571428571428,False,False
2025-09-01,meghalaya,South West Khasi Hills,793106,46,102,1.0,102.0,False,False
2025-09-01,meghalaya,South West Khasi Hills,793106,46,102,15.0,6.8,False,False
2025-09-01,meghalaya,South West Khasi Hills,793114,58,39,79.0,0.4936708860759494,False,False
2025-09-01,meghalaya,South West Khasi Hills,793119,13,10,15.0,0.6666666666666666,False,False
2025-09-01,meghalaya,South West Khasi Hills,793119,13,10,277.0,0.036101083032490974,True,False
2025-09-01,meghalaya,West Garo Hills,794001,60,56,9.0,6.222222222222222,False,False
2025-09-01,meghalaya,West Garo Hills,794002,38,50,18.0,2.7777777777777777,False,False
2025-09-01,meghalaya,West Garo Hills,794002,38,50,38.0,1.3157894736842106,False,False
2025-09-01,meghalaya,West Garo Hills,794003,1,3,2.0,1.5,False,False
2025-09-01,meghalaya,West Garo Hills,794005,23,23,52.0,0.4423076923076923,False,False
2025-09-01,meghalaya,West Garo Hills,794005,23,23,4.0,5.75,False,False
2025-09-01,meghalaya,West Garo Hills,794101,33,25,3.0,8.333333333333334,False,False
2025-09-01,meghalaya,West Garo Hills,794103,69,94,52.0,1.8076923076923077,False,False
2025-09-01,meghalaya,West Garo Hills,794103,69,94,1.0,94.0,False,False
2025-09-01,meghalaya,West Garo Hills,794104,242,734,57.0,12.87719298245614,False,False
2025-09-01,meghalaya,West Garo Hills,794105,85,541,36.0,15.027777777777779,False,False
2025-09-01,meghalaya,West Garo Hills,794105,85,541,23.0,23.52173913043478,False,False
2025-09-01,meghalaya,West Garo Hills,794109,74,144,31.0,4.645161290322581,False,False
2025-09-01,meghalaya,West Garo Hills,794115,0,1,56.0,0.017857142857142856,True,False
2025-09-01,meghalaya,West Jaintia Hills,793109,24,14,2.0,7.0,False,False
2025-09-01,meghalaya,West Jaintia Hills,793109,24,14,2.0,7.0,False,False
2025-09-01,meghalaya,West Jaintia Hills,793150,179,113,1.0,113.0,False,False
2025-09-01,meghalaya,West Jaintia Hills,793150,179,113,160.0,0.70625,False,False
2025-09-01,meghalaya,West Jaintia Hills,793151,74,36,128.0,0.28125,False,False
2025-09-01,meghalaya,West Jaintia Hills,793161,12,2,5.0,0.4,False,False
2025-09-01,meghalaya,West Khasi Hills,793119,215,164,15.0,10.933333333333334,False,False
2025-09-01,meghalaya,West Khasi Hills,793119,215,164,277.0,0.592057761732852,False,False
2025-09-01,meghalaya,West Khasi Hills,793120,68,86,2.0,43.0,False,False
2025-09-01,meghalaya,West Khasi Hills,793120,68,86,2.0,43.0,False,False
2025-09-01,meghalaya,West Khasi Hills,793120,68,86,45.0,1.9111111111111112,False,False
2025-09-01,mizoram,Aizawl,796001,439,162,2.0,81.0,False,False
2025-09-01,mizoram,Aizawl,796005,156,66,3.0,22.0,False,False
2025-09-01,mizoram,Aizawl,796008,49,34,2.0,17.0,False,False
2025-09-01,mizoram,Aizawl,796009,247,85,1.0,85.0,False,False
2025-09-01,mizoram,Aizawl,796012,103,56,2.0,28.0,False,False
2025-09-01,mizoram,Aizawl,796014,222,46,1.0,46.0,False,False
2025-09-01,mizoram,Aizawl,796190,109,9,1.0,9.0,False,False
2025-09-01,mizoram,Aizawl,796261,64,34,1.0,34.0,False,False
2025-09-01,mizoram,Champhai,796261,4,6,1.0,6.0,False,False
2025-09-01,mizoram,Kolasib,796014,3,6,1.0,6.0,False,False
2025-09-01,mizoram,Kolasib,796070,26,20,1.0,20.0,False,False
2025-09-01,mizoram,Kolasib,796081,92,41,3.0,13.666666666666666,False,False
2025-09-01,mizoram,Kolasib,796091,4,6,1.0,6.0,False,False
2025-09-01,mizoram,Kolasib,796101,18,22,2.0,11.0,False,False
2025-09-01,mizoram,Lawngtlai,796810,72,26,9.0,2.888888888888889,False,False
2025-09-01,mizoram,Lawngtlai,796891,426,189,4.0,47.25,False,False
2025-09-01,mizoram,Lunglei,796181,1,3,2.0,1.5,False,False
2025-09-01,mizoram,Lunglei,796701,92,79,1.0,79.0,False,False
2025-09-01,mizoram,Mamit,796081,1,0,3.0,0.0,True,True
2025-09-01,mizoram,Mammit,796081,0,2,3.0,0.6666666666666666,False,False
2025-09-01,mizoram,Saiha,796891,2,4,4.0,1.0,False,False
2025-09-01,mizoram,Saiha,796911,36,23,1.0,23.0,False,False
2025-09-01,mizoram,Saitual,796261,1,3,1.0,3.0,False,False
2025-09-01,mizoram,Serchhip,796181,126,255,2.0,127.5,False,False
2025-09-01,sikkim,East,737101,78,50,1.0,50.0,False,False
2025-09-01,sikkim,East,737101,78,50,3.0,16.666666666666668,False,False
2025-09-01,sikkim,East,737102,61,57,1.0,57.0,False,False
2025-09-01,sikkim,East,737103,28,22,1.0,22.0,False,False
2025-09-01,sikkim,East,737133,17,14,1.0,14.0,False,False
2025-09-01,sikkim,East,737134,29,38,1.0,38.0,False,False
2025-09-01,sikkim,East,737134,29,38,1.0,38.0,False,False
2025-09-01,sikkim,East Sikkim,737101,119,27,1.0,27.0,False,False
2025-09-01,sikkim,East Sikkim,737101,119,27,3.0,9.0,False,False
2025-09-01,sikkim,East Sikkim,737102,54,21,1.0,21.0,False,False
2025-09-01,sikkim,East Sikkim,737103,30,10,1.0,10.0,False,False
2025-09-01,sikkim,East Sikkim,737133,15,4,1.0,4.0,False,False
2025-09-01,sikkim,East Sikkim,737134,25,14,1.0,14.0,False,False
2025-09-01,sikkim,East Sikkim,737134,25,14,1.0,14.0,False,False
2025-09-01,sikkim,Namchi,737126,0,1,4.0,0.25,False,False
2025-09-01,sikkim,South,737111,4,1,1.0,1.0,False,False
2025-09-01,sikkim,South,737113,1,2,3.0,0.6666666666666666,False,False
2025-09-01,sikkim,South,737121,5,11,2.0,5.5,False,False
2025-09-01,sikkim,South,737121,5,11,1.0,11.0,False,False
2025-09-01,sikkim,South,737126,22,66,4.0,16.5,False,False
2025-09-01,sikkim,South,737134,17,16,1.0,16.0,False,False
2025-09-01,sikkim,South,737134,17,16,1.0,16.0,False,False
2025-09-01,sikkim,South,737139,12,17,1.0,17.0,False,False
2025-09-01,sikkim,South Sikkim,737121,1,0,2.0,0.0,True,True
2025-09-01,sikkim,South Sikkim,737121,1,0,1.0,0.0,True,True
2025-09-01,sikkim,South Sikkim,737126,26,18,4.0,4.5,False,False
2025-09-01,sikkim,South Sikkim,737134,27,14,1.0,14.0,False,False
2025-09-01,sikkim,South Sikkim,737134,27,14,1.0,14.0,False,False
2025-09-01,sikkim,South Sikkim,737139,17,10,1.0,10.0,False,False
2025-09-01,sikkim,West,737111,13,21,1.0,21.0,False,False
2025-09-01,sikkim,West,737113,14,42,3.0,14.0,False,False
2025-09-01,sikkim,West,737121,36,63,2.0,31.5,False,False
2025-09-01,sikkim,West,737121,36,63,1.0,63.0,False,False
2025-09-01,sikkim,West Sikkim,737111,21,23,1.0,23.0,False,False
2025-09-01,sikkim,West Sikkim,737113,36,19,3.0,6.333333333333333,False,False
2025-09-01,sikkim,West Sikkim,737121,45,16,2.0,8.0,False,False
2025-09-01,sikkim,West Sikkim,737121,45,16,1.0,16.0,False,False
2025-10-01,assam,Bajali,781355,0,1,2.0,0.5,False,False
2025-10-01,assam,Baksa,781313,2,0,1.0,0.0,True,True
2025-10-01,assam,Baksa,781315,278,335,1.0,335.0,False,False
2025-10-01,assam,Baksa,781316,4,0,1.0,0.0,True,True
2025-10-01,assam,Baksa,781325,0,1,1.0,1.0,False,False
2025-10-01,assam,Baksa,781343,12,19,20.0,0.95,False,False
2025-10-01,assam,Baksa,781346,28,22,2.0,11.0,False,False
2025-10-01,assam,Baksa,781352,1,0,2.0,0.0,True,True
2025-10-01,assam,Baksa,781355,10,13,2.0,6.5,False,False
2025-10-01,assam,Baksa,781360,73,186,1.0,186.0,False,False
2025-10-01,assam,Baksa,781366,0,3,4.0,0.75,False,False
2025-10-01,assam,Baksa,781372,33,65,53.0,1.2264150943396226,False,False
2025-10-01,assam,Baksa,781373,22,26,2.0,13.0,False,False
2025-10-01,assam,Baksa,781377,21,110,10.0,11.0,False,False
2025-10-01,assam,Barpeta,781301,125,40,2.0,20.0,False,False
2025-10-01,assam,Barpeta,781305,527,455,3.0,151.66666666666666,False,False
2025-10-01,assam,Barpeta,781307,373,127,3.0,42.333333333333336,False,False
2025-10-01,assam,Barpeta,781308,1519,787,1.0,787.0,False,False
2025-10-01,assam,Barpeta,781309,1093,762,1.0,762.0,False,False
2025-10-01,assam,Barpeta,781312,110,49,5.0,9.8,False,False
2025-10-01,assam,Barpeta,781313,232,224,1.0,224.0,False,False
2025-10-01,assam,Barpeta,781314,1312,516,6.0,86.0,False,False
2025-10-01,assam,Barpeta,781315,711,541,1.0,541.0,False,False
2025-10-01,assam,Barpeta,781316,820,362,1.0,362.0,False,False
2025-10-01,assam,Barpeta,781317,616,278,1.0,278.0,False,False
2025-10-01,assam,Barpeta,781321,400,985,2.0,492.5,False,False
2025-10-01,assam,Barpeta,781325,100,92,1.0,92.0,False,False
2025-10-01,assam,Barpeta,781352,613,393,2.0,196.5,False,False
2025-10-01,assam,Barpeta,781355,5,14,2.0,7.0,False,False
2025-10-01,assam,Biswanath,784168,69,78,1.0,78.0,False,False
2025-10-01,assam,Bongaigaon,783371,15,52,1.0,52.0,False,False
2025-10-01,assam,Bongaigaon,783371,15,52,43.0,1.2093023255813953,False,False
2025-10-01,assam,Bongaigaon,783380,847,325,11.0,29.545454545454547,False,False
2025-10-01,assam,Bongaigaon,783382,93,179,1.0,179.0,False,False
2025-10-01,assam,Bongaigaon,783383,325,134,1.0,134.0,False,False
2025-10-01,assam,Bongaigaon,783384,1493,889,14.0,63.5,False,False
2025-10-01,assam,Bongaigaon,783391,44,42,1.0,42.0,False,False
2025-10-01,assam,Cachar,788001,80,78,4.0,19.5,False,False
2025-10-01,assam,Cachar,788002,119,94,3.0,31.333333333333332,False,False
2025-10-01,assam,Cachar,788003,72,124,4.0,31.0,False,False
2025-10-01,assam,Cachar,788005,101,152,6.0,25.333333333333332,False,False
2025-10-01,assam,Cachar,788006,112,45,4.0,11.25,False,False
2025-10-01,assam,Cachar,788007,48,60,3.0,20.0,False,False
2025-10-01,assam,Cachar,788009,101,113,7.0,16.142857142857142,False,False
2025-10-01,assam,Cachar,788010,13,30,2.0,15.0,False,False
2025-10-01,assam,Cachar,788011,36,16,1.0,16.0,False,False
2025-10-01,assam,Cachar,788013,150,111,4.0,27.75,False,False
2025-10-01,assam,Cachar,788014,9,5,1.0,5.0,False,False
2025-10-01,assam,Cachar,788015,32,18,1.0,18.0,False,False
2025-10-01,assam,Cachar,788025,132,188,2.0,94.0,False,False
2025-10-01,assam,Cachar,788026,69,76,1.0,76.0,False,False
2025-10-01,assam,Cachar,788030,97,96,7.0,13.714285714285714,False,False
